Time [s],Value,Parity Error,Framing Error
1.165201120000000,U,,
1.165296480000000,\xDC,,
1.165391840000000,\xC5,,
1.165487200000000,\xDC,,
1.165582720000000,\xD5,,
1.165678080000000,\xDC,,
1.165773440000000,U,,
1.165868800000000,\xDC,,
1.165964160000000,\x05,,
1.166059680000000,\xDC,,
1.166155040000000,\x05,,
1.166250400000000,\x94,,
1.166345760000000,\xEC,,
1.167407680000000, ,,
1.167503040000000,@,,
1.167598400000000,\xD5,,
1.167693760000000,\xC5,,
1.167789120000000,\xEB,,
1.167884640000000,\xD5,,
1.167980000000000,E,,
1.168075360000000,U,,
1.168170720000000,\xA8,,
1.168266080000000,\xC5,,
1.168361600000000,\xDC,,
1.168456960000000,\xD5,,
1.168552320000000,\xDC,,
1.168647680000000,U,,
1.168743040000000,\xDC,,
1.168838400000000,\xC5,,
1.168933920000000,\xDC,,
1.169029280000000,\xD5,,
1.169124640000000,\xDC,,
1.169220000000000,U,,
1.169315360000000,\xDC,,
1.169410720000000,\xC5,,
1.169506240000000,\xDC,,
1.169601600000000,\xD5,,
1.169696960000000,\xDC,,
1.169792320000000,U,,
1.169887680000000,\xDC,,
1.169983200000000,\x05,,
1.170078560000000,\xDC,,
1.170173920000000,\x05,,
1.170269280000000,\x94,,
1.170364640000000,\xEC,,
1.171388640000000, ,,
1.171484000000000,@,,
1.171579360000000,\xD5,,
1.171674720000000,\xC5,,
1.171770080000000,\xEB,,
1.171865600000000,\xD5,,
1.171960960000000,E,,
1.172056320000000,U,,
1.172151680000000,\xA8,,
1.172247040000000,\xC5,,
1.172342400000000,\xDC,,
1.172437920000000,\xD5,,
1.172533280000000,\xDC,,
1.172628640000000,U,,
1.172724000000000,\xDC,,
1.172819360000000,\xC5,,
1.172914880000000,\xDC,,
1.173010240000000,\xD5,,
1.173105600000000,\xDC,,
1.173200960000000,U,,
1.173296320000000,\xDC,,
1.173391680000000,\xC5,,
1.173487200000000,\xDC,,
1.173582560000000,\xD5,,
1.173677920000000,\xDC,,
1.173773280000000,U,,
1.173868640000000,\xDC,,
1.173964000000000,\x05,,
1.174059520000000,\xDC,,
1.174154880000000,\x05,,
1.174250240000000,\x94,,
1.174345600000000,\xEC,,
1.175388480000000, ,,
1.175483840000000,@,,
1.175579200000000,\xD5,,
1.175674720000000,\xC5,,
1.175770080000000,\xEB,,
1.175865440000000,\xD5,,
1.175960800000000,E,,
1.176056160000000,U,,
1.176151520000000,\xA8,,
1.176247040000000,\xC5,,
1.176342400000000,\xDC,,
1.176437760000000,\xD5,,
1.176533120000000,\xDC,,
1.176628480000000,U,,
1.176724000000000,\xDC,,
1.176819360000000,\xC5,,
1.176914720000000,\xDC,,
1.177010080000000,\xD5,,
1.177105440000000,\xDC,,
1.177200800000000,U,,
1.177296320000000,\xDC,,
1.177391680000000,\xC5,,
1.177487040000000,\xDC,,
1.177582400000000,\xD5,,
1.177677760000000,\xDC,,
1.177773120000000,U,,
1.177868640000000,\xDC,,
1.177964000000000,\x05,,
1.178059360000000,\xDC,,
1.178154720000000,\x05,,
1.178250080000000,\x94,,
1.178345600000000,\xEC,,
1.179388480000000, ,,
1.179483840000000,@,,
1.179579200000000,\xD5,,
1.179674560000000,\xC5,,
1.179769920000000,\xEB,,
1.179865280000000,\xD5,,
1.179960800000000,E,,
1.180056160000000,U,,
1.180151520000000,\xA8,,
1.180246880000000,\xC5,,
1.180342240000000,\xDC,,
1.180437760000000,\xD5,,
1.180533120000000,\xDC,,
1.180628480000000,U,,
1.180723840000000,\xDC,,
1.180819200000000,\xC5,,
1.180914560000000,\xDC,,
1.181010080000000,\xD5,,
1.181105440000000,\xDC,,
1.181200800000000,U,,
1.181296160000000,\xDC,,
1.181391520000000,\xC5,,
1.181487040000000,\xDC,,
1.181582400000000,\xD5,,
1.181677760000000,\xDC,,
1.181773120000000,U,,
1.181868480000000,\xDC,,
1.181963840000000,\x05,,
1.182059360000000,\xDC,,
1.182154720000000,\x05,,
1.182250080000000,\x94,,
1.182345440000000,\xEC,,
1.183389760000000, ,,
1.183485120000000,@,,
1.183580480000000,\xD5,,
1.183676000000000,\xC5,,
1.183771360000000,\xEB,,
1.183866720000000,\xD5,,
1.183962080000000,E,,
1.184057440000000,U,,
1.184152960000000,\xA8,,
1.184248320000000,\xC5,,
1.184343680000000,\xDC,,
1.184439040000000,\xD5,,
1.184534400000000,\xDC,,
1.184629760000000,U,,
1.184725280000000,\xDC,,
1.184820640000000,\xC5,,
1.184916000000000,\xDC,,
1.185011360000000,\xD5,,
1.185106720000000,\xDC,,
1.185202240000000,U,,
1.185297600000000,\xDC,,
1.185392960000000,\xC5,,
1.185488320000000,\xDC,,
1.185583680000000,\xD5,,
1.185679040000000,\xDC,,
1.185774560000000,U,,
1.185869920000000,\xDC,,
1.185965280000000,\x05,,
1.186060640000000,\xDC,,
1.186156000000000,\x05,,
1.186251520000000,\x94,,
1.186346880000000,\xEC,,
1.187388320000000, ,,
1.187483680000000,@,,
1.187579040000000,\xD5,,
1.187674400000000,\xC5,,
1.187769760000000,\xEB,,
1.187865120000000,\xD5,,
1.187960640000000,E,,
1.188056000000000,U,,
1.188151360000000,\xA8,,
1.188246720000000,\xC5,,
1.188342080000000,\xDC,,
1.188437600000000,\xD5,,
1.188532960000000,\xDC,,
1.188628320000000,U,,
1.188723680000000,\xDC,,
1.188819040000000,\xC5,,
1.188914400000000,\xDC,,
1.189009920000000,\xD5,,
1.189105280000000,\xDC,,
1.189200640000000,U,,
1.189296000000000,\xDC,,
1.189391360000000,\xC5,,
1.189486880000000,\xDC,,
1.189582240000000,\xD5,,
1.189677600000000,\xDC,,
1.189772960000000,U,,
1.189868320000000,\xDC,,
1.189963680000000,\x05,,
1.190059200000000,\xDC,,
1.190154560000000,\x05,,
1.190249920000000,\x94,,
1.190345280000000,\xEC,,
1.191388320000000, ,,
1.191483680000000,@,,
1.191579040000000,\xD5,,
1.191674400000000,\xC5,,
1.191769760000000,\xEB,,
1.191865280000000,\xD5,,
1.191960640000000,E,,
1.192056000000000,U,,
1.192151360000000,\xA8,,
1.192246720000000,\xC5,,
1.192342080000000,\xDC,,
1.192437600000000,\xD5,,
1.192532960000000,\xDC,,
1.192628320000000,U,,
1.192723680000000,\xDC,,
1.192819040000000,\xC5,,
1.192914560000000,\xDC,,
1.193009920000000,\xD5,,
1.193105280000000,\xDC,,
1.193200640000000,U,,
1.193296000000000,\xDC,,
1.193391360000000,\xC5,,
1.193486880000000,\xDC,,
1.193582240000000,\xD5,,
1.193677600000000,\xDC,,
1.193772960000000,U,,
1.193868320000000,\xDC,,
1.193963680000000,\x05,,
1.194059200000000,\xDC,,
1.194154560000000,\x05,,
1.194249920000000,\x94,,
1.194345280000000,\xEC,,
1.195388160000000, ,,
1.195483520000000,@,,
1.195578880000000,\xD5,,
1.195674400000000,\xC5,,
1.195769760000000,\xEB,,
1.195865120000000,\xD5,,
1.195960480000000,E,,
1.196055840000000,U,,
1.196151360000000,\xA8,,
1.196246720000000,\xC5,,
1.196342080000000,\xDC,,
1.196437440000000,\xD5,,
1.196532800000000,\xDC,,
1.196628320000000,U,,
1.196723680000000,\xDC,,
1.196819040000000,\xC5,,
1.196914400000000,\xDC,,
1.197009760000000,\xD5,,
1.197105120000000,\xDC,,
1.197200640000000,U,,
1.197296000000000,\xDC,,
1.197391360000000,\xC5,,
1.197486720000000,\xDC,,
1.197582080000000,\xD5,,
1.197677600000000,\xDC,,
1.197772960000000,U,,
1.197868320000000,\xDC,,
1.197963680000000,\x05,,
1.198059040000000,\xDC,,
1.198154400000000,\x05,,
1.198249920000000,\x94,,
1.198345280000000,\xEC,,
1.199388160000000, ,,
1.199483520000000,@,,
1.199578880000000,\xD5,,
1.199674240000000,\xC5,,
1.199769600000000,\xEB,,
1.199864960000000,\xD5,,
1.199960480000000,E,,
1.200055840000000,U,,
1.200151200000000,\xA8,,
1.200246560000000,\xC5,,
1.200341920000000,\xDC,,
1.200437440000000,\xD5,,
1.200532800000000,\xDC,,
1.200628160000000,U,,
1.200723520000000,\xDC,,
1.200818880000000,\xC5,,
1.200914400000000,\xDC,,
1.201009760000000,\xD5,,
1.201105120000000,\xDC,,
1.201200480000000,U,,
1.201295840000000,\xDC,,
1.201391200000000,\xC5,,
1.201486720000000,\xDC,,
1.201582080000000,\xD5,,
1.201677440000000,\xDC,,
1.201772800000000,U,,
1.201868160000000,\xDC,,
1.201963680000000,\x05,,
1.202059040000000,\xDC,,
1.202154400000000,\x05,,
1.202249760000000,\x94,,
1.202345120000000,\xEC,,
1.203392960000000, ,,
1.203488320000000,@,,
1.203583680000000,\xD5,,
1.203679200000000,\xC5,,
1.203774560000000,\xEB,,
1.203869920000000,\xD5,,
1.203965280000000,E,,
1.204060640000000,U,,
1.204156160000000,\xA8,,
1.204251520000000,\xC5,,
1.204346880000000,\xDC,,
1.204442240000000,\xD5,,
1.204537600000000,\xDC,,
1.204632960000000,U,,
1.204728480000000,\xDC,,
1.204823840000000,\xC5,,
1.204919200000000,\xDC,,
1.205014560000000,\xD5,,
1.205109920000000,\xDC,,
1.205205280000000,U,,
1.205300800000000,\xDC,,
1.205396160000000,\xC5,,
1.205491520000000,\xDC,,
1.205586880000000,\xD5,,
1.205682240000000,\xDC,,
1.205777760000000,U,,
1.205873120000000,\xDC,,
1.205968480000000,\x05,,
1.206063840000000,\xDC,,
1.206159200000000,\x05,,
1.206254560000000,\x94,,
1.206350080000000,\xEC,,
1.207387840000000, ,,
1.207483360000000,@,,
1.207578720000000,\xD5,,
1.207674080000000,\xC5,,
1.207769440000000,\xEB,,
1.207864800000000,\xD5,,
1.207960160000000,E,,
1.208055680000000,U,,
1.208151040000000,\xA8,,
1.208246400000000,\xC5,,
1.208341760000000,\xDC,,
1.208437120000000,\xD5,,
1.208532640000000,\xDC,,
1.208628000000000,U,,
1.208723360000000,\xDC,,
1.208818720000000,\xC5,,
1.208914080000000,\xDC,,
1.209009440000000,\xD5,,
1.209104960000000,\xDC,,
1.209200320000000,U,,
1.209295680000000,\xDC,,
1.209391040000000,\xC5,,
1.209486400000000,\xDC,,
1.209581920000000,\xD5,,
1.209677280000000,\xDC,,
1.209772640000000,U,,
1.209868000000000,\xDC,,
1.209963360000000,\x05,,
1.210058880000000,\xDC,,
1.210154240000000,\x05,,
1.210249600000000,\x94,,
1.210344960000000,\xEC,,
1.211387840000000, ,,
1.211483200000000,@,,
1.211578560000000,\xD5,,
1.211674080000000,\xC5,,
1.211769440000000,\xEB,,
1.211864800000000,\xD5,,
1.211960160000000,E,,
1.212055520000000,U,,
1.212151040000000,\xA8,,
1.212246400000000,\xC5,,
1.212341760000000,\xDC,,
1.212437120000000,\xD5,,
1.212532480000000,\xDC,,
1.212627840000000,U,,
1.212723360000000,\xDC,,
1.212818720000000,\xC5,,
1.212914080000000,\xDC,,
1.213009440000000,\xD5,,
1.213104800000000,\xDC,,
1.213200160000000,U,,
1.213295680000000,\xDC,,
1.213391040000000,\xC5,,
1.213486400000000,\xDC,,
1.213581760000000,\xD5,,
1.213677120000000,\xDC,,
1.213772640000000,U,,
1.213868000000000,\xDC,,
1.213963360000000,\x05,,
1.214058720000000,\xDC,,
1.214154080000000,\x05,,
1.214249440000000,\x94,,
1.214344960000000,\xEC,,
1.215400960000000, ,,
1.215496320000000,@,,
1.215591680000000,\xD5,,
1.215687200000000,\xC5,,
1.215782560000000,\xEB,,
1.215877920000000,\xD5,,
1.215973280000000,E,,
1.216068640000000,U,,
1.216164160000000,\xA8,,
1.216259520000000,\xC5,,
1.216354880000000,\xDC,,
1.216450240000000,\xD5,,
1.216545600000000,\xDC,,
1.216640960000000,U,,
1.216736480000000,\xDC,,
1.216831840000000,\xC5,,
1.216927200000000,\xDC,,
1.217022560000000,\xD5,,
1.217117920000000,\xDC,,
1.217213440000000,U,,
1.217308800000000,\xDC,,
1.217404160000000,\xC5,,
1.217499520000000,\xDC,,
1.217594880000000,\xD5,,
1.217690240000000,\xDC,,
1.217785760000000,U,,
1.217881120000000,\xDC,,
1.217976480000000,\x05,,
1.218071840000000,\xDC,,
1.218167200000000,\x05,,
1.218262720000000,\x94,,
1.218358080000000,\xEC,,
1.219397760000000, ,,
1.219493120000000,@,,
1.219588480000000,\xD5,,
1.219683840000000,\xC5,,
1.219779360000000,\xEB,,
1.219874720000000,\xD5,,
1.219970080000000,E,,
1.220065440000000,U,,
1.220160800000000,\xA8,,
1.220256320000000,\xC5,,
1.220351680000000,\xDC,,
1.220447040000000,\xD5,,
1.220542400000000,\xDC,,
1.220637760000000,U,,
1.220733120000000,\xDC,,
1.220828640000000,\xC5,,
1.220924000000000,\xDC,,
1.221019360000000,\xD5,,
1.221114720000000,\xDC,,
1.221210080000000,U,,
1.221305440000000,\xDC,,
1.221400960000000,\xC5,,
1.221496320000000,\xDC,,
1.221591680000000,\xD5,,
1.221687040000000,\xDC,,
1.221782400000000,U,,
1.221877920000000,\xDC,,
1.221973280000000,\x05,,
1.222068640000000,\xDC,,
1.222164000000000,\x05,,
1.222259360000000,\x94,,
1.222354720000000,\xEC,,
1.223387680000000, ,,
1.223483040000000,@,,
1.223578400000000,\xD5,,
1.223673760000000,\xC5,,
1.223769120000000,\xEB,,
1.223864640000000,\xD5,,
1.223960000000000,E,,
1.224055360000000,U,,
1.224150720000000,\xA8,,
1.224246080000000,\xC5,,
1.224341600000000,\xDC,,
1.224436960000000,\xD5,,
1.224532320000000,\xDC,,
1.224627680000000,U,,
1.224723040000000,\xDC,,
1.224818400000000,\xC5,,
1.224913920000000,\xDC,,
1.225009280000000,\xD5,,
1.225104640000000,\xDC,,
1.225200000000000,U,,
1.225295360000000,\xDC,,
1.225390880000000,\xC5,,
1.225486240000000,\xDC,,
1.225581600000000,\xD5,,
1.225676960000000,\xDC,,
1.225772320000000,U,,
1.225867680000000,\xDC,,
1.225963200000000,\x05,,
1.226058560000000,\xDC,,
1.226153920000000,\x05,,
1.226249280000000,\x94,,
1.226344640000000,\xEC,,
1.227387520000000, ,,
1.227483040000000,@,,
1.227578400000000,\xD5,,
1.227673760000000,\xC5,,
1.227769120000000,\xEB,,
1.227864480000000,\xD5,,
1.227959840000000,E,,
1.228055360000000,U,,
1.228150720000000,\xA8,,
1.228246080000000,\xC5,,
1.228341440000000,\xDC,,
1.228436800000000,\xD5,,
1.228532320000000,\xDC,,
1.228627680000000,U,,
1.228723040000000,\xDC,,
1.228818400000000,\xC5,,
1.228913760000000,\xDC,,
1.229009120000000,\xD5,,
1.229104640000000,\xDC,,
1.229200000000000,U,,
1.229295360000000,\xDC,,
1.229390720000000,\xC5,,
1.229486080000000,\xDC,,
1.229581600000000,\xD5,,
1.229676960000000,\xDC,,
1.229772320000000,U,,
1.229867680000000,\xDC,,
1.229963040000000,\x05,,
1.230058560000000,\xDC,,
1.230153920000000,\x05,,
1.230249280000000,\x94,,
1.230344640000000,\xEC,,
1.231387520000000, ,,
1.231482880000000,@,,
1.231578240000000,\xD5,,
1.231673600000000,\xC5,,
1.231769120000000,\xEB,,
1.231864480000000,\xD5,,
1.231959840000000,E,,
1.232055200000000,U,,
1.232150560000000,\xA8,,
1.232245920000000,\xC5,,
1.232341440000000,\xDC,,
1.232436800000000,\xD5,,
1.232532160000000,\xDC,,
1.232627520000000,U,,
1.232722880000000,\xDC,,
1.232818400000000,\xC5,,
1.232913760000000,\xDC,,
1.233009120000000,\xD5,,
1.233104480000000,\xDC,,
1.233199840000000,U,,
1.233295200000000,\xDC,,
1.233390720000000,\xC5,,
1.233486080000000,\xDC,,
1.233581440000000,\xD5,,
1.233676800000000,\xDC,,
1.233772160000000,U,,
1.233867680000000,\xDC,,
1.233963040000000,\x05,,
1.234058400000000,\xDC,,
1.234153760000000,\x05,,
1.234249120000000,\x94,,
1.234344480000000,\xEC,,
1.235387520000000, ,,
1.235482880000000,@,,
1.235578240000000,\xD5,,
1.235673600000000,\xC5,,
1.235768960000000,\xEB,,
1.235864320000000,\xD5,,
1.235959840000000,E,,
1.236055200000000,U,,
1.236150560000000,\xA8,,
1.236245920000000,\xC5,,
1.236341280000000,\xDC,,
1.236436800000000,\xD5,,
1.236532160000000,\xDC,,
1.236627520000000,U,,
1.236722880000000,\xDC,,
1.236818240000000,\xC5,,
1.236913600000000,\xDC,,
1.237009120000000,\xD5,,
1.237104480000000,\xDC,,
1.237199840000000,U,,
1.237295200000000,\xDC,,
1.237390560000000,\xC5,,
1.237486080000000,\xDC,,
1.237581440000000,\xD5,,
1.237676800000000,\xDC,,
1.237772160000000,U,,
1.237867520000000,\xDC,,
1.237962880000000,\x05,,
1.238058400000000,\xDC,,
1.238153760000000,\x05,,
1.238249120000000,\x94,,
1.238344480000000,\xEC,,
1.239387360000000, ,,
1.239482720000000,@,,
1.239578080000000,\xD5,,
1.239673600000000,\xC5,,
1.239768960000000,\xEB,,
1.239864320000000,\xD5,,
1.239959680000000,E,,
1.240055040000000,U,,
1.240150400000000,\xA8,,
1.240245920000000,\xC5,,
1.240341280000000,\xDC,,
1.240436640000000,\xD5,,
1.240532000000000,\xDC,,
1.240627360000000,U,,
1.240722880000000,\xDC,,
1.240818240000000,\xC5,,
1.240913600000000,\xDC,,
1.241008960000000,\xD5,,
1.241104320000000,\xDC,,
1.241199680000000,U,,
1.241295200000000,\xDC,,
1.241390560000000,\xC5,,
1.241485920000000,\xDC,,
1.241581280000000,\xD5,,
1.241676640000000,\xDC,,
1.241772160000000,U,,
1.241867520000000,\xDC,,
1.241962880000000,\x05,,
1.242058240000000,\xDC,,
1.242153600000000,\x05,,
1.242248960000000,\x94,,
1.242344480000000,\xEC,,
1.243387360000000, ,,
1.243482720000000,@,,
1.243578080000000,\xD5,,
1.243673440000000,\xC5,,
1.243768800000000,\xEB,,
1.243864320000000,\xD5,,
1.243959680000000,E,,
1.244055040000000,U,,
1.244150400000000,\xA8,,
1.244245760000000,\xC5,,
1.244341120000000,\xDC,,
1.244436640000000,\xD5,,
1.244532000000000,\xDC,,
1.244627360000000,U,,
1.244722720000000,\xDC,,
1.244818080000000,\xC5,,
1.244913600000000,\xDC,,
1.245008960000000,\xD5,,
1.245104320000000,\xDC,,
1.245199680000000,U,,
1.245295040000000,\xDC,,
1.245390400000000,\xC5,,
1.245485920000000,\xDC,,
1.245581280000000,\xD5,,
1.245676640000000,\xDC,,
1.245772000000000,U,,
1.245867360000000,\xDC,,
1.245962880000000,\x05,,
1.246058240000000,\xDC,,
1.246153600000000,\x05,,
1.246248960000000,\x94,,
1.246344320000000,\xEC,,
1.247387200000000, ,,
1.247482720000000,@,,
1.247578080000000,\xD5,,
1.247673440000000,\xC5,,
1.247768800000000,\xEB,,
1.247864160000000,\xD5,,
1.247959520000000,E,,
1.248055040000000,U,,
1.248150400000000,\xA8,,
1.248245760000000,\xC5,,
1.248341120000000,\xDC,,
1.248436480000000,\xD5,,
1.248532000000000,\xDC,,
1.248627360000000,U,,
1.248722720000000,\xDC,,
1.248818080000000,\xC5,,
1.248913440000000,\xDC,,
1.249008800000000,\xD5,,
1.249104320000000,\xDC,,
1.249199680000000,U,,
1.249295040000000,\xDC,,
1.249390400000000,\xC5,,
1.249485760000000,\xDC,,
1.249581280000000,\xD5,,
1.249676640000000,\xDC,,
1.249772000000000,U,,
1.249867360000000,\xDC,,
1.249962720000000,\x05,,
1.250058080000000,\xDC,,
1.250153600000000,\x05,,
1.250248960000000,\x94,,
1.250344320000000,\xEC,,
1.251392160000000, ,,
1.251487520000000,@,,
1.251582880000000,\xD5,,
1.251678400000000,\xC5,,
1.251773760000000,\xEB,,
1.251869120000000,\xD5,,
1.251964480000000,E,,
1.252059840000000,U,,
1.252155360000000,\xA8,,
1.252250720000000,\xC5,,
1.252346080000000,\xDC,,
1.252441440000000,\xD5,,
1.252536800000000,\xDC,,
1.252632160000000,U,,
1.252727680000000,\xDC,,
1.252823040000000,\xC5,,
1.252918400000000,\xDC,,
1.253013760000000,\xD5,,
1.253109120000000,\xDC,,
1.253204640000000,U,,
1.253300000000000,\xDC,,
1.253395360000000,\xC5,,
1.253490720000000,\xDC,,
1.253586080000000,\xD5,,
1.253681600000000,\xDC,,
1.253776960000000,U,,
1.253872320000000,\xDC,,
1.253967680000000,\x05,,
1.254063040000000,\xDC,,
1.254158400000000,\x05,,
1.254253920000000,\x94,,
1.254349280000000,\xEC,,
1.255387040000000, ,,
1.255482560000000,@,,
1.255577920000000,\xD5,,
1.255673280000000,\xC5,,
1.255768640000000,\xEB,,
1.255864000000000,\xD5,,
1.255959360000000,E,,
1.256054880000000,U,,
1.256150240000000,\xA8,,
1.256245600000000,\xC5,,
1.256340960000000,\xDC,,
1.256436320000000,\xD5,,
1.256531840000000,\xDC,,
1.256627200000000,U,,
1.256722560000000,\xDC,,
1.256817920000000,\xC5,,
1.256913280000000,\xDC,,
1.257008640000000,\xD5,,
1.257104160000000,\xDC,,
1.257199520000000,U,,
1.257294880000000,\xDC,,
1.257390240000000,\xC5,,
1.257485600000000,\xDC,,
1.257580960000000,\xD5,,
1.257676480000000,\xDC,,
1.257771840000000,U,,
1.257867200000000,\xDC,,
1.257962560000000,\x05,,
1.258057920000000,\xDC,,
1.258153440000000,\x05,,
1.258248800000000,\x94,,
1.258344160000000,\xEC,,
1.259387040000000, ,,
1.259482400000000,@,,
1.259577760000000,\xD5,,
1.259673280000000,\xC5,,
1.259768640000000,\xEB,,
1.259864000000000,\xD5,,
1.259959360000000,E,,
1.260054720000000,U,,
1.260150080000000,\xA8,,
1.260245600000000,\xC5,,
1.260340960000000,\xDC,,
1.260436320000000,\xD5,,
1.260531680000000,\xDC,,
1.260627040000000,U,,
1.260722400000000,\xDC,,
1.260817920000000,\xC5,,
1.260913280000000,\xDC,,
1.261008640000000,\xD5,,
1.261104000000000,\xDC,,
1.261199360000000,U,,
1.261294880000000,\xDC,,
1.261390240000000,\xC5,,
1.261485600000000,\xDC,,
1.261580960000000,\xD5,,
1.261676320000000,\xDC,,
1.261771680000000,U,,
1.261867200000000,\xDC,,
1.261962560000000,\x05,,
1.262057920000000,\xDC,,
1.262153280000000,\x05,,
1.262248640000000,\x94,,
1.262344160000000,\xEC,,
1.263386880000000, ,,
1.263482400000000,@,,
1.263577760000000,\xD5,,
1.263673120000000,\xC5,,
1.263768480000000,\xEB,,
1.263863840000000,\xD5,,
1.263959200000000,E,,
1.264054720000000,U,,
1.264150080000000,\xA8,,
1.264245440000000,\xC5,,
1.264340800000000,\xDC,,
1.264436160000000,\xD5,,
1.264531520000000,\xDC,,
1.264627040000000,U,,
1.264722400000000,\xDC,,
1.264817760000000,\xC5,,
1.264913120000000,\xDC,,
1.265008480000000,\xD5,,
1.265104000000000,\xDC,,
1.265199360000000,U,,
1.265294720000000,\xDC,,
1.265390080000000,\xC5,,
1.265485440000000,\xDC,,
1.265580800000000,\xD5,,
1.265676320000000,\xDC,,
1.265771680000000,U,,
1.265867040000000,\xDC,,
1.265962400000000,\x05,,
1.266057760000000,\xDC,,
1.266153280000000,\x05,,
1.266248640000000,\x94,,
1.266344000000000,\xEC,,
1.267388320000000, ,,
1.267483680000000,@,,
1.267579200000000,\xD5,,
1.267674560000000,\xC5,,
1.267769920000000,\xEB,,
1.267865280000000,\xD5,,
1.267960640000000,E,,
1.268056160000000,U,,
1.268151520000000,\xA8,,
1.268246880000000,\xC5,,
1.268342240000000,\xDC,,
1.268437600000000,\xD5,,
1.268533120000000,\xDC,,
1.268628480000000,U,,
1.268723840000000,\xDC,,
1.268819200000000,\xC5,,
1.268914560000000,\xDC,,
1.269009920000000,\xD5,,
1.269105440000000,\xDC,,
1.269200800000000,U,,
1.269296160000000,\xDC,,
1.269391520000000,\xC5,,
1.269486880000000,\xDC,,
1.269582400000000,\xD5,,
1.269677760000000,\xDC,,
1.269773120000000,U,,
1.269868480000000,\xDC,,
1.269963840000000,\x05,,
1.270059200000000,\xDC,,
1.270154720000000,\x05,,
1.270250080000000,\x94,,
1.270345440000000,\xEC,,
1.271386720000000, ,,
1.271482240000000,@,,
1.271577600000000,\xD5,,
1.271672960000000,\xC5,,
1.271768320000000,\xEB,,
1.271863680000000,\xD5,,
1.271959200000000,E,,
1.272054560000000,U,,
1.272149920000000,\xA8,,
1.272245280000000,\xC5,,
1.272340640000000,\xDC,,
1.272436000000000,\xD5,,
1.272531520000000,\xDC,,
1.272626880000000,U,,
1.272722240000000,\xDC,,
1.272817600000000,\xC5,,
1.272912960000000,\xDC,,
1.273008480000000,\xD5,,
1.273103840000000,\xDC,,
1.273199200000000,U,,
1.273294560000000,\xDC,,
1.273389920000000,\xC5,,
1.273485280000000,\xDC,,
1.273580800000000,\xD5,,
1.273676160000000,\xDC,,
1.273771520000000,U,,
1.273866880000000,\xDC,,
1.273962240000000,\x05,,
1.274057760000000,\xDC,,
1.274153120000000,\x05,,
1.274248480000000,\x94,,
1.274343840000000,\xEC,,
1.275386720000000, ,,
1.275482080000000,@,,
1.275577440000000,\xD5,,
1.275672800000000,\xC5,,
1.275768320000000,\xEB,,
1.275863680000000,\xD5,,
1.275959040000000,E,,
1.276054400000000,U,,
1.276149760000000,\xA8,,
1.276245280000000,\xC5,,
1.276340640000000,\xDC,,
1.276436000000000,\xD5,,
1.276531360000000,\xDC,,
1.276626720000000,U,,
1.276722080000000,\xDC,,
1.276817600000000,\xC5,,
1.276912960000000,\xDC,,
1.277008320000000,\xD5,,
1.277103680000000,\xDC,,
1.277199040000000,U,,
1.277294560000000,\xDC,,
1.277389920000000,\xC5,,
1.277485280000000,\xDC,,
1.277580640000000,\xD5,,
1.277676000000000,\xDC,,
1.277771520000000,U,,
1.277866880000000,\xDC,,
1.277962240000000,\x05,,
1.278057600000000,\xDC,,
1.278152960000000,\x05,,
1.278248320000000,\x94,,
1.278343840000000,\xEC,,
1.279386720000000, ,,
1.279482080000000,@,,
1.279577440000000,\xD5,,
1.279672800000000,\xC5,,
1.279768160000000,\xEB,,
1.279863520000000,\xD5,,
1.279959040000000,E,,
1.280054400000000,U,,
1.280149760000000,\xA8,,
1.280245120000000,\xC5,,
1.280340480000000,\xDC,,
1.280435840000000,\xD5,,
1.280531360000000,\xDC,,
1.280626720000000,U,,
1.280722080000000,\xDC,,
1.280817440000000,\xC5,,
1.280912800000000,\xDC,,
1.281008320000000,\xD5,,
1.281103680000000,\xDC,,
1.281199040000000,U,,
1.281294400000000,\xDC,,
1.281389760000000,\xC5,,
1.281485120000000,\xDC,,
1.281580640000000,\xD5,,
1.281676000000000,\xDC,,
1.281771360000000,U,,
1.281866720000000,\xDC,,
1.281962080000000,\x05,,
1.282057600000000,\xDC,,
1.282152960000000,\x05,,
1.282248320000000,\x94,,
1.282343680000000,\xEC,,
1.283386560000000, ,,
1.283481920000000,@,,
1.283577440000000,\xD5,,
1.283672800000000,\xC5,,
1.283768160000000,\xEB,,
1.283863520000000,\xD5,,
1.283958880000000,E,,
1.284054240000000,U,,
1.284149760000000,\xA8,,
1.284245120000000,\xC5,,
1.284340480000000,\xDC,,
1.284435840000000,\xD5,,
1.284531200000000,\xDC,,
1.284626720000000,U,,
1.284722080000000,\xDC,,
1.284817440000000,\xC5,,
1.284912800000000,\xDC,,
1.285008160000000,\xD5,,
1.285103520000000,\xDC,,
1.285199040000000,U,,
1.285294400000000,\xDC,,
1.285389760000000,\xC5,,
1.285485120000000,\xDC,,
1.285580480000000,\xD5,,
1.285676000000000,\xDC,,
1.285771360000000,U,,
1.285866720000000,\xDC,,
1.285962080000000,\x05,,
1.286057440000000,\xDC,,
1.286152800000000,\x05,,
1.286248320000000,\x94,,
1.286343680000000,\xEC,,
1.287386560000000, ,,
1.287481920000000,@,,
1.287577280000000,\xD5,,
1.287672640000000,\xC5,,
1.287768000000000,\xEB,,
1.287863520000000,\xD5,,
1.287958880000000,E,,
1.288054240000000,U,,
